Post Index,followers,upload time,Like Count,Comment Count,is Photo,is Video,hashtag,Pic Description,days_diff,have_error,is_empty
1,75,2024-11-07 12:00:22,6,0,1,0,"mbti ,ISTJ ,isfj ,FHS ,estj ,enfj ,enfp ,infp ,infj ,Entp ,Entj ,intj ,intp ,ESTP ,esfp ,isfp ,ISTP ,Personality ,psychology ,character ,analyze ,funny ,Stalk ,hobby ,Cause ,Spoof ,Sharing map sharing '",地圖、平面圖、海報、填字遊戲和文字的圖像.,17.0,False,False
2,2,2024-09-29 10:31:26,1,0,0,1,"mamamo ,Mamamu ,Muzzle ,玟 ,Starch ,moonbyul ,moonbyulyi ,Door ,Moon Star ,Be staring ,moonbyul2da ,shooting star '",,56.0,True,False
3,15,2024-10-07 15:42:24,5,0,0,1,"shuhua ,g_i_dle ,Hidle ,neverland'",,48.0,False,False
4,130,2024-10-30 03:30:16,2,0,1,0,"Sister ,Child ,Dad ,Buddhism ,Abby ,niusnews ,MBTI16 personality ,MBTI'",海報和文字的圖形.,25.0,True,False
5,57,2024-11-07 10:00:19,3,0,0,1,"korea ,korean ,Korean entertainment ,Entertainment ,great ,daily ,Korean study ,youtube ,video ,instagram ,South Korea ,Korean comprehensive ,Film'",,17.0,False,False
6,29,2024-10-22 02:51:02,1,0,1,0,no hashtage,1 人、海報和文字的圖形.,33.0,False,True
7,6,2024-10-27 18:38:31,4,0,0,1,no hashtage,,28.0,False,True
8,543,2024-09-23 11:58:03,50,0,0,1,"Life with hamster ,hamster ,Roborovsky ,Musutoru ,hamster ,Living with hamster ,Roborovski Ham Star ,Hamster beginner ,Jungarian ,Mushy ,Hamsteregram ,Hamster beginner ,I want to connect with people who like hamsters ,Living with hamster '",,62.0,True,False
9,89,2024-11-04 03:25:26,6,0,0,1,no hashtage,,20.0,False,True
10,450,2024-09-26 14:01:13,24,0,0,1,no hashtage,,59.0,False,True
11,77,2024-09-23 12:09:38,38,0,0,1,"sammiesofig ,vanderbiltsamoyed ,Samoyed ,Samoyedlifa ,Samodedpuppy ,samoyedpuppies ,Samodinstagram ,cute ,samoyedsofinstagram ,moss ,Dogsofcanca ,Samoyedo -Freedy ,furbaby ,dogreels ,samoyedlovers ,puppyoftheday ,puppylife ,puppylove ,puppiesofig ,dogsofinstagram ,puppytime ,Samoyedlov ,samoyedworld ,dogphotography ,samoyede ,reelinstagram ,Reelgrowth",,62.0,True,False
12,137,2024-10-16 01:11:24,35,127,1,0,"Photo ,Black silk ,Aquarius ,Royal sister ,charm ,Beautiful legs ,cindychenyaxin'",1 人、毛髮、褲襪和胸罩的圖像.,39.0,False,False
13,5,2024-10-27 10:32:10,2,0,0,1,"mamamo ,mamamoomoonbyul ,moonbyul ,Mamamu ,Mama ,Door ,moonstar ,moonbyulyi'",,28.0,False,False
14,32,2024-10-10 10:01:32,98,0,0,1,"Shiba Inu baby ,Milk dog ,Beanborn ,Shiba dog ,dog ,Dog ,puppy ,Daily ,Dog Diary ,Dog photography ,cute ,Dog photography ,cute ,Animal confusion behavior ,Record the daily life of the dog ,Dog raising ,Wangwang ,Wang Xingren ,Cute dog ,Wang ,Dog slave ,dog ,Dog Diary ,pet ,mixdog ,doglover ,Taiwan ,Kaohsiung'",,45.0,True,False
15,45,2024-10-06 16:20:41,65,0,0,1,no hashtage,,49.0,False,True
16,10,2024-11-09 11:00:22,1,0,1,0,"Entertainment ,Funny ,Funny ,Entertainment ,Dog honey jam ,Honey jam ,Nucleus ,Jabbang ,Legendary ,model ,Daeyu Jam ,Lupstar ,Lupstargram ,Good frame ,drama ,Scenes ,Hairstyle ,Sunpal ,Right arm ,great ,Zalstargram '",,15.0,True,False
17,18,2024-10-18 02:16:01,52,0,1,0,"ROSÉXBRUNOMARS ,Rosé_bruno_apt ,Blackpink ,Rose ,rosé ,Rose ,Park ,ontheground ,gone ,hardtolove'",3 個人、毛髮、上衣和文字的 Twitter 截圖.,37.0,True,False
18,31,2024-10-15 05:04:29,830,0,1,0,no hashtage,1 人、瀏海、美妝、戶外和文字的圖像.,40.0,True,True
19,246,2024-10-26 18:24:01,42,0,0,1,"Weightloss ,bodyfitness ,fitness ,weightlossmotivation ,bodytransformation ,exercise ,homeworkout ,dailyoutfit ,womenhealth ,women ,instagram ,Instagram Reels ,exercisemotivation ,fitness ,transformation ,trending ,fat burner ,fatburningworkout",,29.0,True,False
20,40,2024-11-07 10:44:01,10,0,0,1,"Believing ,Between ,Chaeryeong ,Chae -ryeong ,Color collar ,Na ,rear ,Lujin ,Cheleon",,17.0,True,False
21,75,2024-11-07 12:00:22,6,0,1,0,"mbti ,isfj ,enfj ,enfp ,infj ,Entp ,entj ,intj ,ESTP ,psychology ,hobby ,Cause ,Sharing map sharing '",地圖、平面圖、海報、填字遊戲和文字的圖像.,17.0,True,False
22,2,2024-09-29 10:31:26,1,0,0,1,"mamamo ,玟 ,moonbyul ,moonbyulyi ,Moon Star ,moonbyul2da ,shooting star '",,56.0,True,False
23,15,2024-10-07 15:42:24,5,0,0,1,neverland',,48.0,True,False
24,130,2024-10-30 03:30:16,2,0,1,0,"Dad ,Buddhism ,Abby ,Girl news",海報和文字的圖形.,25.0,True,False
25,57,2024-11-07 10:00:19,3,0,0,1,"korea ,korean ,daily ,Korean study ,youtube ,instagram ,South Korea",,17.0,True,False
26,29,2024-10-22 02:51:02,1,0,1,0,no hashtage,1 人、海報和文字的圖形.,33.0,False,True
27,6,2024-10-27 18:38:31,4,0,0,1,no hashtage,,28.0,False,True
28,543,2024-09-23 11:58:03,50,0,0,1,"Life with hamster ,hamster ,Roborovsky ,hamster ,Hamster club ,Jungarian ,Mushy ,Hamsteregram ,Hamster beginner",,62.0,True,False
29,89,2024-11-04 03:25:26,6,0,0,1,no hashtage,,20.0,False,True
30,450,2024-09-26 14:01:13,24,0,0,1,no hashtage,,59.0,False,True
31,77,2024-09-23 12:09:38,38,0,0,1,"sammiesofig ,vanderbiltsamoyed ,Samoyed ,Samoyedlifa ,Samodedpuppy ,samoyedpuppies ,Samodinstagram ,cute ,samoyedsofinstagram ,petphotography ,moss ,Dogsofcanca ,Samoyedo -Freedy ,dogreels ,puppyoftheday ,puppylife ,puppylove ,puppiesofig ,dogsofinstagram ,puppytime ,samoyedlove ,samoyedworld ,dogphotography ,reelinstagram ,Reelgrowth ,Samoyedo -Freedy",,62.0,True,False
32,137,2024-10-16 01:11:24,35,277,1,0,"Photo ,Black silk ,Aquarius ,charm ,Beautiful legs ,cindychenyaxin'",1 人、毛髮、褲襪和胸罩的圖像.,39.0,True,False
33,5,2024-10-27 10:32:10,2,0,0,1,"mamamo ,mamamoomoonbyul ,moonbyul ,Mamamu ,Mama ,moonstar",,28.0,True,False
34,32,2024-10-10 10:01:32,98,0,0,1,"Shiba Inu baby ,Milk dog ,Beanborn ,Shiba dog ,dog ,Dog ,puppy ,Daily ,Dog Diary ,cute ,Dog photography ,cute ,Animal confusion behavior ,Record the daily life of the dog ,Dog raising ,Wangwang ,Wang ,dog ,mixdog ,doglover ,Taiwan ,Kaohsiung'",,45.0,True,False
35,45,2024-10-06 16:20:41,65,0,0,1,no hashtage,,49.0,False,True
36,10,2024-11-09 11:00:22,1,0,1,0,"Entertainment ,Funny ,Hair ,Honey jam ,Jabbang ,Legendary ,model ,Rub ,drama ,Scenes ,Metabolism ,Hairstyle ,Right arm ,meme",,15.0,True,False
37,18,2024-10-18 02:16:01,52,0,1,0,"ROSÉXBRUNOMARS ,Rosé_bruno_apt ,black pink ,blackpink ,Black Pink Rose ,blackpinrol ,Rose ,rosé ,Rose ,Park ,ontheground ,gone",3 個人、毛髮、上衣和文字的 Twitter 截圖.,37.0,True,False
38,31,2024-10-15 05:04:29,830,0,1,0,Sun Yanzi touched the concert after the sunset '',1 人、瀏海、美妝、戶外和文字的圖像.,40.0,False,False
39,246,2024-10-26 18:24:01,42,0,0,1,"Weightloss ,bodyfitness ,fitness ,fitnessmotivation ,weightlossmotivation ,bodytransformation ,exercise ,dailyworkout ,womenhealth ,women ,instagram ,Instagram Reels ,exercisemotivation ,fitness ,transformation ,trending ,fat burner ,fatburningworkout",,29.0,True,False
40,40,2024-11-07 10:44:01,10,0,0,1,"Direct Cam Report ,In place ,ITZY ,Between ,For the ,Ryujin ,Chaeryeong ,Yuna ,Lia ,Ryujin ,Color collar ,rear",,17.0,True,False
41,75,2024-11-07 12:00:22,6,0,1,0,"mbti ,ISTJ ,isfj ,esfj ,estj ,infp ,entp ,Entj ,estp ,esfp ,Personality ,psychology ,character",地圖、平面圖、海報、填字遊戲和文字的圖像.,17.0,True,False
42,2,2024-09-29 10:31:26,1,0,0,1,"mamamo ,Muzzle ,玟 ,Starch ,moonbyul ,moonbyulyi ,Moon Star ,Be staring ,moonbyul2da",,56.0,True,False
43,15,2024-10-07 15:42:24,5,0,0,1,g_i_dle,,48.0,True,False
44,130,2024-10-30 03:30:16,2,0,1,0,Child,海報和文字的圖形.,25.0,True,False
45,57,2024-11-07 10:00:19,3,0,0,1,"Korean study ,video",,17.0,True,False
46,29,2024-10-22 02:51:02,1,0,1,0,no hashtage,1 人、海報和文字的圖形.,33.0,False,True
47,6,2024-10-27 18:38:31,4,0,0,1,no hashtage,,28.0,False,True
48,543,2024-09-23 11:58:03,50,0,0,1,Hamster video,,62.0,True,False
49,89,2024-11-04 03:25:26,6,0,0,1,no hashtage,,20.0,False,True
50,450,2024-09-26 14:01:13,24,0,0,1,no hashtage,,59.0,False,True
51,77,2024-09-23 12:09:38,38,0,0,1,"samoyedlife ,Samodedpuppy ,samoyedpuppies ,cute ,petphotography ,Samoyedo -Freedy ,furbaby ,puppyoftheday ,puppylife ,puppylove ,puppiesofig ,puppytime ,dogphotography ,Samoyed ,Samoyedo -Freedy",,62.0,True,False
52,137,2024-10-16 01:11:24,35,438,1,0,"Beautiful legs ,cindychenyaxin'",1 人、毛髮、褲襪和胸罩的圖像.,39.0,True,False
53,5,2024-10-27 10:32:10,2,0,0,1,"mamamo ,moonbyul ,Mama ,moonstar",,28.0,True,False
54,32,2024-10-10 10:01:32,98,0,0,1,"Shiba Inu baby ,dog ,Dog ,Dog Diary ,Dog photography ,cute ,Cute pet ,Meng pet daily ,Dog photography ,cute ,Animal confusion behavior ,Dog raising ,Wangwang ,Cute dog ,Wang ,Dog Diary ,mixdog ,doglover ,Taiwan ,Taiwan",,45.0,True,False
55,45,2024-10-06 16:20:41,65,0,0,1,no hashtage,,49.0,False,True
56,10,2024-11-09 11:00:22,1,0,1,0,"Entertainment ,Funny ,Hair ,Funny ,Entertainment ,Dog honey jam ,Honey jam ,model ,Daeyu Jam ,Lupstar ,Rub ,Lupstargram ,Good ,Good frame ,drama ,Scenes ,Metabolism ,Hairstyle ,Right arm ,great ,meme ,Zalstargram '",,15.0,True,False
57,18,2024-10-18 02:16:01,52,0,1,0,"ROSÉXBRUNOMARS ,Rosé_bruno_apt ,black pink ,blackpink ,Black Pink Rose ,blackpinrol ,Rose ,rosé ,Rose ,Park ,ontheground ,hardtolove'",3 個人、毛髮、上衣和文字的 Twitter 截圖.,37.0,True,False
58,31,2024-10-15 05:04:29,830,0,1,0,Sun Yanzi touched the concert after the sunset '',1 人、瀏海、美妝、戶外和文字的圖像.,40.0,False,False
59,246,2024-10-26 18:24:01,42,0,0,1,"Weightloss ,bodyfitness ,fitness ,fitnessmotivation ,weightlossmotivation ,bodytransformation ,exercise ,homeworkout ,dailyworkout ,dailyoutfit ,womenhealth ,women ,instagram ,instagramreels ,exercisemotivation ,fitness ,transformation ,trending ,fat burner ,fatburningworkout ,workout'",,29.0,False,False
60,40,2024-11-07 10:44:01,10,0,0,1,"Bubble editing everyday ,Direct Cam Report ,In place ,ITZY ,In place ,Believing ,ITZY ,MIDZY ,For the ,Lia ,Lujin ,Chaeryeong ,Yuna ,prognosis ,Ryujin ,Chae -ryeong ,Yuna ,Ritual ,Wisdom ,Remain ,Color collar ,Yage ,rear ,Lujin ,Cheleon ,Yuna ,Ide '",,17.0,True,False
61,75,2024-11-07 12:00:22,6,0,1,0,"mbti ,ISTJ ,isfj ,esfj ,estj ,enfj ,enfp ,infp ,infj ,Entp ,Entj ,intj ,intp ,ESTP ,ISFP ,ISTP ,Personality ,psychology ,character ,analyze ,funny ,hobby ,Cause ,Spoof",地圖、平面圖、海報、填字遊戲和文字的圖像.,17.0,True,False
62,2,2024-09-29 10:31:26,1,0,0,1,"mamamo ,Mamamu ,Muzzle ,玟 ,moonbyul ,moonbyulyi ,Moon Star ,Be staring ,moonbyul2da ,shooting star '",,56.0,True,False
63,15,2024-10-07 15:42:24,5,0,0,1,"shuhua ,g_i_dle ,Hidle ,neverland'",,48.0,False,False
64,130,2024-10-30 03:30:16,2,0,1,0,"Sister ,Child ,Dad ,Buddhism ,Abby ,niusnews ,MBTI'",海報和文字的圖形.,25.0,True,False
65,57,2024-11-07 10:00:19,3,0,0,1,"korea ,korean ,Korean entertainment ,daily ,Korean study ,youtube ,video ,instagram ,South Korea ,Korean comprehensive ,Film'",,17.0,True,False
66,29,2024-10-22 02:51:02,1,0,1,0,no hashtage,1 人、海報和文字的圖形.,33.0,False,True
67,6,2024-10-27 18:38:31,4,0,0,1,no hashtage,,28.0,False,True
68,543,2024-09-23 11:58:03,50,0,0,1,"Life with hamster ,Roborovsky ,Musutoru ,hamster ,Living with hamster ,Roborovski Ham Star ,Hamster club ,Hamster beginner ,Jungarian ,Mushy ,Hamster video ,Hamster beginner ,I want to connect with people who like hamsters ,Living with hamster '",,62.0,True,False
69,89,2024-11-04 03:25:26,6,0,0,1,no hashtage,,20.0,False,True
70,450,2024-09-26 14:01:13,24,0,0,1,no hashtage,,59.0,False,True
71,77,2024-09-23 12:09:38,38,0,0,1,"sammiesofig ,vanderbiltsamoyed ,Samoyed ,Samoyedlifa ,Samodedpuppy ,samoyedpuppies ,Samodinstagram ,cute ,Samoyedsofinstagram ,petphotography ,moss ,Dogsofcanca ,Samoyedo -Freedy ,furbaby ,dogreels ,samoyedlovers ,puppyoftheday ,puppylife ,puppylove ,puppiesofig ,dogsofinstagram ,puppytime ,Samoyedlov ,samoyedworld ,dogphotography ,samoyede ,reelinstagram ,Reelgrowth",,62.0,True,False
72,137,2024-10-16 01:11:24,35,0,1,0,Photo,1 人、毛髮、褲襪和胸罩的圖像.,39.0,True,False
73,5,2024-10-27 10:32:10,2,0,0,1,"mamamo ,mamamoomoonbyul ,moonbyul ,Mamamu ,moonstar ,moonbyulyi'",,28.0,True,False
74,32,2024-10-10 10:01:32,98,0,0,1,"Milk dog ,Beanborn ,Shiba dog ,Dog photography ,cute ,Cute pet ,cute ,Animal confusion behavior ,Record the daily life of the dog ,Dog raising ,Wang ,Dog Diary ,pet ,Kaohsiung'",,45.0,True,False
75,45,2024-10-06 16:20:41,65,0,0,1,no hashtage,,49.0,False,True
76,10,2024-11-09 11:00:22,1,0,1,0,"Entertainment ,Funny ,Hair",,15.0,True,False
77,18,2024-10-18 02:16:01,52,0,1,0,no hashtage,3 個人、毛髮、上衣和文字的 Twitter 截圖.,37.0,True,True
78,31,2024-10-15 05:04:29,830,0,1,0,no hashtage,1 人、瀏海、美妝、戶外和文字的圖像.,40.0,True,True
79,246,2024-10-26 18:24:01,42,0,0,1,no hashtage,,29.0,True,True
80,40,2024-11-07 10:44:01,10,0,0,1,"Bubble editing everyday ,ITZY ,Ryujin ,prognosis ,Lia ,Chae -ryeong ,Yuna ,Wisdom ,Color collar ,Lujin ,Yuna ,Ide '",,17.0,True,False
81,75,2024-11-07 12:00:22,6,0,1,0,"mbti ,ISTJ ,isfj ,esfj ,estj ,enfj ,enfp ,infp ,entp ,Entj ,intj ,intp ,ESTP ,esfp ,ISFP ,ISTP ,Personality ,psychology ,character ,analyze ,funny ,Stalk ,hobby ,Cause ,Spoof ,Sharing map sharing '",地圖、平面圖、海報、填字遊戲和文字的圖像.,17.0,True,False
82,2,2024-09-29 10:31:26,1,0,0,1,"Mom Wood ,mamamo ,Mamamu ,Muzzle ,Starch ,moonbyul ,moonbyulyi ,Door ,Moon Star ,Be staring ,moonbyul2da ,shooting star '",,56.0,True,False
83,15,2024-10-07 15:42:24,5,0,0,1,"shuhua ,g_i_dle ,Hidle ,neverland'",,48.0,False,False
84,131,2024-10-30 03:30:16,2,0,1,0,"Sister ,Child ,Dad ,Buddhism ,Abby ,niusnews ,Girl news ,MBTI16 personality ,MBTI'",海報和文字的圖形.,25.0,False,False
85,57,2024-11-07 10:00:19,3,0,0,1,"korean ,Korean entertainment ,Entertainment ,great ,daily ,Korean study ,youtube ,video ,instagram ,South Korea ,Korean comprehensive ,Film'",,17.0,True,False
86,29,2024-10-22 02:51:02,1,0,1,0,no hashtage,1 人、海報和文字的圖形.,33.0,False,True
87,6,2024-10-27 18:38:31,4,0,0,1,no hashtage,,28.0,False,True
88,543,2024-09-23 11:58:03,50,0,0,1,"Life with hamster ,hamster ,Roborovsky ,hamster ,Living with hamster ,Roborovski Ham Star ,Hamster club ,Hamster beginner ,Jungarian ,Mushy ,Hamsteregram ,Hamster video ,I want to connect with people who like hamsters ,Living with hamster '",,62.0,True,False
89,89,2024-11-04 03:25:26,6,0,0,1,no hashtage,,20.0,False,True
90,450,2024-09-26 14:01:13,24,0,0,1,no hashtage,,59.0,False,True
91,77,2024-09-23 12:09:38,38,0,0,1,"sammiesofig ,vanderbiltsamoyed ,Samoyed ,Samoyedlifa ,Samodedpuppy ,samoyedpuppies ,Samodinstagram ,cute ,Samoyedsofinstagram ,petphotography ,moss ,dogsofcanada ,Samoyedo -Freedy ,furbaby ,dogreels ,samoyedlovers ,puppyoftheday ,puppylife ,puppylove ,puppiesofig ,dogsofinstagram ,puppytime ,Samoyedlov ,samoyedworld ,dogphotography ,reelinstagram ,Reelgrowth ,Samoyedo -Freedy",,62.0,True,False
92,137,2024-10-16 01:11:24,35,0,1,0,"Photo ,Black silk ,Aquarius ,Royal sister ,charm ,Beautiful legs ,cindychenyaxin'",1 人、毛髮、褲襪和胸罩的圖像.,39.0,False,False
93,5,2024-10-27 10:32:10,2,0,0,1,"mamamo ,mamamoomoonbyul ,moonbyul ,Mamamu ,Mama ,Door",,28.0,True,False
94,32,2024-10-10 10:01:32,98,0,0,1,"Shiba Inu baby ,Milk dog ,Beanborn ,Shiba dog ,dog ,Dog ,puppy ,Dog Diary ,Dog photography ,cute ,Cute pet ,Meng pet daily ,Dog photography ,cute ,Animal confusion behavior ,Record the daily life of the dog ,Dog raising ,Wangwang ,Wang Xingren ,Cute dog ,Wang ,Dog slave ,dog ,Dog Diary ,pet ,mixdog ,doglover ,Taiwan ,Taiwan ,Kaohsiung'",,45.0,True,False
95,45,2024-10-06 16:20:41,65,0,0,1,no hashtage,,49.0,False,True
96,10,2024-11-09 11:00:22,1,0,1,0,"Funny ,Hair ,Funny ,Dog honey jam ,Honey jam ,Legendary ,model ,Lupstar ,Lupstargram ,Good ,Good frame ,drama ,Scenes ,Metabolism ,Hairstyle ,Sunpal ,Right arm ,Goodbye ,great ,Likes ,Respectful ,meme ,Zalstargram '",,15.0,True,False
97,18,2024-10-18 02:16:01,52,0,1,0,"ROSÉXBRUNOMARS ,Rosé_bruno_apt ,black pink ,blackpink ,blackpinrol ,Rose ,rosé ,Park ,ontheground ,gone ,hardtolove'",3 個人、毛髮、上衣和文字的 Twitter 截圖.,37.0,True,False
98,31,2024-10-15 05:04:29,830,0,1,0,no hashtage,1 人、瀏海、美妝、戶外和文字的圖像.,40.0,True,True
99,246,2024-10-26 18:24:01,42,0,0,1,"Weightloss ,bodyfitness ,fitness ,fitnessmotivation ,weightlossmotivation ,bodytransformation ,exercise ,homeworkout ,dailyworkout ,dailyoutfit ,womenhealth ,women ,instagram ,Instagram Reels ,exercisemotivation ,transformation ,trending ,fat burner ,fatburningworkout ,workout'",,29.0,True,False
0,6,2024-11-01 12:11:40,4,0,0,1,"snsd ,Redvelvet ,Seulgi '",,23.0,True,False
1,332,2024-11-06 11:38:09,34,124,1,0,no hashtage,2 個人、辮子、美妝、紅心、保羅領帶、上衣、高領上衣和文字的圖像.,18.0,False,True
2,445,2024-11-07 10:00:32,4,0,1,0,"Shrimp waves ,The strongest free transportation group ,Shrimp Skin Shopping ,Genuine guarantee",10 個人和文字的圖像.,17.0,True,False
0,3,2024-11-03 06:37:22,166,0,0,1,"Spa ,aespa'",,21.0,False,False
1,195,2024-11-03 13:06:16,53,0,1,0,no hashtage,1 人和城堡的圖像.,21.0,False,True
2,5,2024-10-06 07:34:55,9,0,1,0,"hamster ,jungle hamster ,Hamster ,hamsterlife ,hamsterlove ,hamstagram ,hamster ,Life with hamster ,Living with hamster ,I want to connect with people who like hamsters ,Jungarian hamster ,Yellow Jungarian Hamster ,Yellow Jungarian ,walnut'",齧齒動物和倉鼠的圖像.,49.0,True,False
3,340,2024-11-05 10:00:24,9,0,1,0,"It is also accurate except the constellation birthday ,Qiu Big Love Classroom ,pole ,men and women ,companion ,Couple ,love ,emotion ,Girlfriend ,See the view of love in the date of birth ,couple ,love ,romantic ,fallinlove ,birthday ,Birth, month, day ''",文字的圖像.,19.0,True,False
4,53,2024-11-01 21:04:16,7,0,1,0,no hashtage,1 人、打籃球、球、吸汗腕帶、海報、籃板、籃球場和文字的圖像.,23.0,False,True
5,9,2024-09-26 12:48:59,52,60,0,1,no hashtage,,59.0,True,True
6,10,2024-10-06 18:38:35,7,0,0,1,no hashtage,,49.0,True,True
7,6,2024-09-17 00:55:02,3,0,0,1,no hashtage,,68.0,True,True
8,465,2024-11-05 15:03:58,32,153,1,0,no hashtage,2 個人、禮服、音樂會和文字的圖像.,19.0,False,True
0,2,2024-09-22 04:39:31,28,0,0,1,"Li Hezai ,Li Donghai '",,63.0,True,False
1,2,2024-11-02 17:08:00,284,100,1,0,no hashtage,1 人、帽子、牛角扣大衣、貝雷帽、連帽風衣、高領上衣、飛行夾克和文字的圖像.,22.0,False,True
2,40,2024-08-13 15:11:14,62,144,1,0,"cornerthree ,nba ,nbamemes ,basketball ,lebron ,michaeljordan ,kobe ,nbaplayers ,nbahighlights ,sports ,mixtape",籃球、球和籃板的迷因.,103.0,True,False
3,1,2024-10-11 17:01:23,13,0,0,1,"hamsterhouse ,hamsterenclosure ,Smallanimalcare ,properpetcare'",,44.0,True,False
4,465,2024-11-09 10:03:45,11,0,1,0,Born my talent show ',1 人、毛髮、電話、上衣、鏡子和文字的自拍照.,15.0,False,False
5,149,2024-10-22 12:08:19,8,0,0,1,"Lee Young -ji ,wisdom ,Christopher ,christopher ,leeyoungji ,youngji ,trouble ,Pop song ,Pop song recommendation ,sing ,Song recommendation ,music ,Music recommendation ,songs ,lyrics'",,33.0,True,False
0,6,2024-10-29 23:05:24,3,0,0,1,"Elegant ,Zheng Yazhen '",,26.0,True,False
1,75,2024-11-05 12:00:27,5,0,1,0,"mbti ,ISTJ ,isfj ,FHS ,estj ,enfj ,enfp ,infp ,infj ,Entp ,Entj ,intj ,intp ,ESTP ,esfp ,ISFP ,ISTP ,Personality ,psychology ,character ,funny ,Stalk ,hobby ,Cause ,Sharing map sharing '",文字的塗鴉.,19.0,True,False
2,37,2024-10-14 23:20:36,4,0,0,1,"hwasa ,Portrait ,Hwasa effect '",,41.0,False,False
3,77,2024-09-23 12:09:38,38,0,0,1,"sammiesofig ,vanderbiltsamoyed ,Samoyed ,Samoyedlifa ,samoyedpuppy ,samoyedpuppies ,Samodinstagram ,cute ,Samoyedsofinstagram ,petphotography ,moss ,Dogsofcanca ,Samoyedo -Freedy ,furbaby ,dogreels ,samoyedlovers ,puppyoftheday ,puppylife ,puppylove ,puppiesofig ,dogsofinstagram ,puppytime ,Samoyedlov ,samoyedworld ,dogphotography ,Samoyed ,reelinstagram ,Reelgrowth ,Samoyedo -Freedy",,62.0,False,False
4,6,2024-10-27 18:38:31,4,96,0,1,no hashtage,,28.0,False,True
0,9,2024-10-01 13:46:28,103,0,0,1,"funny ,South Korea ,ambiguous ,detail'",,54.0,True,False
1,65,2024-11-08 05:38:38,9,0,0,1,"kissoflife ,Kiof ,julie ,natty ,belle ,Haneul ,getloud",,16.0,True,False
2,545,2024-09-23 11:58:03,50,0,0,1,"Life with hamster ,hamster ,Roborovsky ,Musutoru ,hamster ,Living with hamster ,Roborovski Ham Star ,Hamster club ,Hamster beginner ,Jungarian ,Mushy ,Hamsteregram ,Hamster video ,Hamster beginner ,I want to connect with people who like hamsters ,Living with hamster '",,62.0,False,False
3,1,2024-08-26 14:14:00,117,94,0,1,"ai ,movies ,art ,cutebaby ,artwork ,cat ,cutecat ,dog ,cutedog",,90.0,True,False
0,45,2024-10-06 16:20:41,65,0,0,1,no hashtage,,49.0,False,True
1,1,2024-10-11 13:45:07,18,0,0,1,"hamsterson ,hamsternations ,Hamsterpalembang ,hamstercommunity ,hamsterswag ,hamstertips",,44.0,True,False
2,1,2024-10-29 17:56:54,9,0,0,1,"dwarfhamstersofinsta ,littlehamster ,booksters ,hamsterrusse ,Jualhamster ,hamsterlive ,hamster ,hamsternations'",,26.0,False,False
3,68,2024-10-29 10:00:21,419,0,1,0,"Tarot divination ,Divination ,constellation ,sincere ,love ,Couple ,Boy friend ,like ,Constellation ,Constellation knowledge '",,26.0,True,False
4,157,2024-10-17 18:53:00,366,0,0,1,"Hwasa ,twits ,idiot ,fancam ,kpop ,queenofkpop ,queenofqueens ,performance ,girlgroup ,soloist ,mamamoo ,Blackpink ,bts ,door ,aespa ,twice ,kpopedit ,seventeen ,straykids ,newjeans ,illit ,Hidle ,IVE ,lisa ,jennie ,Wonyoung ,jessi ,music'",,38.0,True,False
5,1,2024-10-06 13:32:54,8,0,0,1,"Ritual ,Taiyan ,Pani ,Girlhood ,For a long time ,Girls' Generation ,girls generation ,Bob Sao ,girlsgenerations ,gg4eva ,Taeyeon ,sunny ,tiffany ,hyoyeon ,yuri ,Sooyoung ,yoona ,seohyun ,tiffanyyoung ,Taeyeon ,Hyoyeon ,Tiffany Young",,49.0,True,False
6,30,2024-08-15 14:30:58,56,0,0,1,"dwarfhamster ,hammygram ,syrianhamster ,mouse ,hammies ,hamsterlandhk ,hammyrocha ,hamsterbreeder ,degu ,hammyfanatics ,hamsternations ,Hamsterland '",,101.0,True,False
0,321,2024-09-14 15:01:04,100,118,0,1,"Good hao_66 ,Shaythena_2 '",,71.0,False,False
1,77,2024-09-23 12:09:38,38,0,0,1,"sammiesofig ,vanderbiltsamoyed ,Samoyed ,samoyedlife ,Samodedpuppy ,samoyedpuppies ,Samodinstagram ,cute ,Samoyedsofinstagram ,sammysmile ,Dogsofcanca ,furbaby ,samoyedlovers ,puppyoftheday ,puppylife ,puppylove ,puppiesofig ,puppytime ,samoyedworld ,dogphotography ,Samoyedo -Freedy",,62.0,True,False
0,9,2024-11-03 03:31:01,17,0,0,1,"snl ,Snlkorea ,funny",,21.0,True,False
1,77,2024-09-23 12:09:38,38,0,0,1,"sammiesofig ,vanderbiltsamoyed ,Samoyed ,samoyedpuppies ,cute ,Samoyedsofinstagram ,petphotography ,sammysmile ,samoyedlovers ,puppyoftheday ,puppylove ,puppytime ,samoyedlove ,samoyedworld ,Samoyed ,reelinstagram ,Reelgrowth",,62.0,True,False
